nivel_carrera,simoleons,nivel_habilidad,num_amigos,tiene_pareja,num_mascotas,horas_ocio,num_hijos,nivel_social,horas_trabajo,nivel_fitness,tiene_enemigos,moodlets_positivos,moodlets_negativos,num_logros,aspiracion,rasgo,carrera,etapa_vida,tipo_hogar,mundo,animo_score,feliz
3,67428,0,12,1,4,2.8,4,10,0.8,8,0,4,10,47,Naturaleza,Perezoso,Atletismo,Adulto,Casa_Propia,San_Myshuno,59.7,0
7,78357,7,7,1,2,12.2,2,9,8.9,8,1,9,9,16,Creatividad,Bromista,Educación,Niño,Casa_Familiar,San_Myshuno,62.5,0
9,18902,8,19,0,1,5.3,3,2,11.8,6,1,10,5,18,Riqueza,Bromista,Medicina,Adulto,Casa_Familiar,Del_Sol_Valley,71.5,1
3,65013,7,15,0,2,6.4,1,2,2.9,7,1,3,1,49,Amor,Alegre,Educación,Adulto_Mayor,Casa_Familiar,Pleasantview,76.6,1
9,98717,0,10,1,0,13.0,4,6,5.3,10,0,3,4,26,Riqueza,Artístico,Atletismo,Adolescente,Departamento,San_Myshuno,75.9,1
3,62551,9,20,1,3,0.4,4,10,3.6,5,1,7,3,15,Fama,Ambicioso,Atletismo,Adulto_Joven,Casa_Familiar,Pleasantview,99.8,1
7,5284,2,14,0,4,9.9,4,5,8.9,6,0,6,3,23,Atletismo,Ermitaño,Atletismo,Adulto_Joven,Casa_Propia,Windenburg,75.0,1
4,60631,5,4,0,0,7.1,3,1,8.3,9,0,1,1,14,Familia,Creativo,Medicina,Niño,Casa_Familiar,Willow_Creek,76.0,1
7,37981,0,13,1,2,8.9,4,10,5.7,8,1,3,6,41,Amor,Alegre,Arte,Niño,Casa_Propia,Windenburg,82.6,1
2,2350,8,13,1,3,13.6,1,8,4.5,3,1,3,5,19,Naturaleza,Artístico,Educación,Adolescente,Casa_Propia,Pleasantview,64.7,0
9,41299,8,16,1,3,1.8,0,5,9.7,7,0,4,2,29,Familia,Perezoso,Derecho,Niño,Casa_Familiar,Pleasantview,65.6,0
2,429,2,1,1,4,9.5,5,1,1.2,4,1,7,3,2,Naturaleza,Perezoso,Arte,Adulto_Joven,Compartido,Del_Sol_Valley,45.1,0
4,11799,0,18,0,3,9.9,5,3,10.9,8,1,5,0,5,Conocimiento,Ambicioso,Medicina,Niño,Departamento,Windenburg,77.5,1
9,16995,7,5,1,2,6.3,2,3,5.0,4,1,9,7,21,Familia,Sociable,Derecho,Niño,Casa_Propia,Oasis_Springs,70.4,1
1,22585,6,10,0,4,2.5,4,2,6.9,8,1,3,6,40,Atletismo,Ermitaño,Medicina,Adulto,Departamento,Oasis_Springs,47.6,0
9,91339,9,2,0,2,2.4,4,2,7.1,6,1,0,6,4,Conocimiento,Bromista,Negocios,Adolescente,Compartido,Del_Sol_Valley,56.5,0
5,24830,3,3,1,1,5.9,1,4,9.7,3,1,8,9,37,Atletismo,Ermitaño,Atletismo,Adolescente,Casa_Propia,San_Myshuno,64.2,0
3,85727,7,17,0,4,9.5,2,2,1.5,0,1,2,8,12,Creatividad,Ambicioso,Arte,Adolescente,Casa_Familiar,Oasis_Springs,51.2,0
9,16512,9,15,1,3,7.7,0,2,2.3,3,1,8,9,26,Fama,Bromista,Medicina,Adulto_Joven,Compartido,Pleasantview,71.8,1
9,57722,9,8,0,3,1.4,0,9,6.3,5,0,10,8,13,Familia,Sociable,Ingeniería,Adulto_Joven,Casa_Familiar,San_Myshuno,83.1,1
9,33257,0,1,1,1,0.7,5,6,7.9,1,1,10,7,25,Familia,Ermitaño,Arte,Niño,Casa_Propia,Willow_Creek,60.5,0
6,38602,6,18,0,3,5.2,5,7,2.0,1,1,5,2,9,Familia,Bromista,Derecho,Niño,Casa_Familiar,Willow_Creek,70.1,1
2,52058,3,3,0,0,1.6,1,5,3.2,9,0,9,3,21,Conocimiento,Creativo,Tecnología,Adulto_Joven,Casa_Familiar,Windenburg,47.7,0
8,96366,6,0,0,1,2.0,4,10,4.1,1,1,8,5,33,Fama,Ermitaño,Negocios,Adulto_Joven,Departamento,Del_Sol_Valley,69.4,0
8,69369,7,4,0,4,9.5,3,8,9.6,2,1,0,2,14,Amor,Perezoso,Atletismo,Adulto,Compartido,Willow_Creek,61.2,0
9,6692,10,14,1,0,6.7,1,3,4.6,8,0,9,2,34,Atletismo,Bromista,Atletismo,Niño,Compartido,Pleasantview,97.1,1
8,93116,5,6,1,0,9.1,1,2,11.2,4,1,6,7,30,Riqueza,Perezoso,Atletismo,Niño,Casa_Familiar,Oasis_Springs,52.7,0
4,9802,3,10,1,4,4.9,2,2,3.9,3,1,0,8,20,Creatividad,Creativo,Medicina,Adulto_Joven,Departamento,San_Myshuno,60.1,0
5,47265,2,2,1,1,1.3,5,6,1.7,2,1,6,5,49,Atletismo,Ermitaño,Educación,Adulto_Mayor,Casa_Familiar,Windenburg,54.9,0
7,62139,8,14,0,4,0.9,5,2,1.2,1,0,3,0,5,Conocimiento,Alegre,Educación,Adolescente,Compartido,Del_Sol_Valley,76.8,1
8,54992,3,20,1,0,0.2,3,3,8.4,7,1,0,6,17,Fama,Bromista,Medicina,Niño,Casa_Propia,Willow_Creek,72.0,1
4,54797,7,20,1,0,12.1,4,9,8.3,8,0,7,9,41,Atletismo,Creativo,Derecho,Adulto_Joven,Departamento,San_Myshuno,79.2,1
3,70699,2,19,1,2,13.5,4,8,8.7,6,0,4,4,37,Conocimiento,Bromista,Educación,Adulto_Joven,Casa_Propia,San_Myshuno,81.5,1
10,98132,8,20,0,4,2.1,3,4,4.7,1,1,0,2,43,Conocimiento,Sociable,Tecnología,Adulto,Casa_Familiar,San_Myshuno,83.3,1
10,22014,7,17,1,2,13.2,5,9,4.4,10,1,8,2,21,Atletismo,Creativo,Derecho,Niño,Departamento,Del_Sol_Valley,99.5,1
3,80274,5,17,0,3,3.7,4,6,0.1,4,1,5,4,50,Naturaleza,Creativo,Arte,Adulto,Departamento,Willow_Creek,61.2,0
1,770,10,15,0,0,9.0,0,9,4.5,8,1,5,9,20,Creatividad,Ambicioso,Medicina,Adolescente,Departamento,Willow_Creek,78.2,1
7,93829,5,4,0,1,5.3,1,4,0.9,8,1,1,8,45,Atletismo,Ermitaño,Medicina,Niño,Compartido,Oasis_Springs,56.4,0
1,39785,5,3,1,2,8.7,0,6,7.1,7,0,8,10,37,Atletismo,Bromista,Educación,Adulto_Mayor,Casa_Familiar,Oasis_Springs,73.4,1
2,72198,0,15,0,1,11.8,5,6,0.9,10,0,8,7,29,Riqueza,Artístico,Educación,Adulto_Joven,Casa_Familiar,Pleasantview,63.6,0
6,25332,7,5,0,0,12.1,0,3,10.6,6,1,3,0,32,Fama,Artístico,Atletismo,Adolescente,Casa_Familiar,Willow_Creek,61.4,0
4,92693,10,20,1,3,12.2,5,7,6.3,7,0,10,5,18,Atletismo,Sociable,Negocios,Adulto_Mayor,Departamento,Oasis_Springs,98.3,1
1,52870,6,14,1,1,3.7,1,4,9.9,9,0,5,6,29,Amor,Ermitaño,Derecho,Adulto,Compartido,San_Myshuno,61.7,0
4,68712,4,7,0,0,10.9,0,2,7.0,7,1,0,10,41,Familia,Ambicioso,Ingeniería,Adolescente,Compartido,Pleasantview,65.0,0
7,22590,7,11,1,1,4.9,1,7,7.4,0,0,10,10,40,Familia,Ermitaño,Atletismo,Adulto_Mayor,Departamento,San_Myshuno,79.1,1
8,52615,6,7,0,3,2.5,5,10,9.1,2,0,6,7,29,Fama,Sociable,Medicina,Adulto_Joven,Casa_Familiar,San_Myshuno,66.8,0
8,76240,2,4,1,2,4.3,2,9,1.3,8,0,5,8,49,Riqueza,Ambicioso,Atletismo,Adolescente,Casa_Familiar,Pleasantview,91.5,1
3,58046,2,10,1,4,4.9,5,4,1.7,7,1,1,0,47,Conocimiento,Sociable,Negocios,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,63.9,0
7,17451,9,12,1,0,7.9,5,6,10.9,3,1,1,7,24,Amor,Artístico,Medicina,Niño,Casa_Familiar,San_Myshuno,62.8,0
4,90131,6,14,0,2,8.6,2,2,1.8,10,1,8,3,36,Atletismo,Artístico,Derecho,Adulto_Mayor,Casa_Propia,San_Myshuno,69.9,0
7,24322,9,7,1,4,5.6,2,6,11.2,1,0,7,8,43,Atletismo,Bromista,Tecnología,Adolescente,Casa_Propia,San_Myshuno,81.2,1
1,10556,3,5,0,4,11.6,5,8,1.3,0,1,8,7,13,Conocimiento,Alegre,Arte,Adulto_Joven,Compartido,San_Myshuno,54.2,0
5,63449,10,3,1,3,0.7,3,9,7.6,9,0,10,5,2,Fama,Creativo,Negocios,Niño,Compartido,Oasis_Springs,73.9,1
4,56582,6,3,1,3,12.1,0,10,9.7,3,1,10,7,17,Atletismo,Bromista,Educación,Adulto_Mayor,Departamento,Windenburg,73.4,1
7,46355,9,12,1,0,10.2,3,8,8.8,5,0,7,1,0,Conocimiento,Ermitaño,Tecnología,Adolescente,Casa_Propia,Windenburg,88.0,1
3,39287,8,6,0,2,5.1,4,4,9.4,2,1,1,2,41,Riqueza,Creativo,Derecho,Adulto,Departamento,Willow_Creek,54.3,0
3,1489,10,12,1,0,8.6,1,2,4.4,5,0,2,7,6,Creatividad,Ermitaño,Ingeniería,Adolescente,Casa_Propia,Pleasantview,58.2,0
6,66329,6,13,1,2,6.0,2,5,11.1,1,1,1,0,49,Fama,Ambicioso,Derecho,Adulto_Joven,Casa_Propia,San_Myshuno,75.7,1
7,21693,8,17,1,1,1.5,1,5,6.4,7,1,5,1,41,Conocimiento,Ermitaño,Derecho,Adulto_Joven,Casa_Propia,Willow_Creek,76.9,1
5,60419,0,0,1,3,13.5,2,2,2.4,3,0,5,4,24,Fama,Ermitaño,Medicina,Adolescente,Compartido,Willow_Creek,56.0,0
9,89937,5,18,1,3,4.9,4,7,10.9,6,0,0,1,2,Atletismo,Artístico,Negocios,Adulto_Joven,Compartido,Pleasantview,85.7,1
10,40022,8,19,1,4,11.8,5,1,10.0,6,1,6,4,22,Atletismo,Creativo,Medicina,Adulto_Joven,Departamento,Oasis_Springs,81.9,1
7,56731,9,9,1,4,10.9,5,2,7.4,2,0,0,1,27,Conocimiento,Bromista,Educación,Adolescente,Compartido,Windenburg,89.4,1
6,68962,6,11,0,0,10.6,3,2,5.0,4,0,10,5,9,Atletismo,Alegre,Educación,Niño,Compartido,Del_Sol_Valley,67.8,0
6,58234,10,19,1,0,0.5,2,3,10.0,3,0,0,8,12,Riqueza,Ambicioso,Medicina,Niño,Casa_Propia,Oasis_Springs,57.2,0
1,53645,2,2,1,0,11.7,5,10,9.4,7,1,5,3,32,Riqueza,Artístico,Atletismo,Adulto_Joven,Departamento,Oasis_Springs,52.6,0
5,45465,8,20,1,4,6.7,3,10,6.3,8,0,2,4,18,Conocimiento,Alegre,Educación,Adolescente,Casa_Propia,San_Myshuno,77.6,1
9,18828,3,15,0,3,12.2,1,9,2.9,6,1,10,5,2,Atletismo,Sociable,Derecho,Adolescente,Casa_Propia,Willow_Creek,78.6,1
7,67128,2,14,1,3,5.5,1,10,8.7,2,1,3,5,11,Atletismo,Bromista,Derecho,Adulto,Casa_Propia,Pleasantview,71.4,1
1,63842,8,6,1,4,9.1,4,8,10.0,1,1,3,6,24,Conocimiento,Alegre,Tecnología,Adulto,Casa_Familiar,Pleasantview,76.0,1
2,41634,8,20,0,2,4.2,3,3,2.2,1,1,8,7,31,Creatividad,Ambicioso,Educación,Adulto_Mayor,Casa_Familiar,Del_Sol_Valley,68.1,0
9,2765,10,16,1,2,10.1,1,10,1.7,1,0,6,0,29,Familia,Alegre,Arte,Adulto,Casa_Propia,San_Myshuno,93.3,1
8,1451,4,19,1,3,13.9,2,10,9.2,0,1,3,3,2,Atletismo,Artístico,Arte,Adulto_Joven,Casa_Familiar,Willow_Creek,71.4,1
5,82317,8,18,1,1,4.5,0,7,10.3,1,0,3,3,11,Riqueza,Alegre,Medicina,Adulto_Mayor,Departamento,Willow_Creek,79.0,1
10,11152,8,14,0,0,4.7,5,5,3.7,5,0,3,3,19,Conocimiento,Ambicioso,Medicina,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,70.3,1
1,90658,9,10,1,4,10.4,5,4,7.1,6,0,2,8,24,Familia,Perezoso,Educación,Adolescente,Casa_Propia,Windenburg,62.6,0
8,5672,3,8,0,4,6.8,5,2,1.4,4,0,2,5,37,Naturaleza,Creativo,Ingeniería,Niño,Casa_Familiar,Oasis_Springs,73.0,1
10,7886,5,3,1,1,3.9,3,3,9.3,10,0,6,6,36,Creatividad,Creativo,Ingeniería,Adulto_Mayor,Departamento,Oasis_Springs,73.5,1
5,21870,7,0,0,0,13.6,2,2,9.7,9,1,8,9,24,Fama,Bromista,Arte,Adulto_Mayor,Compartido,Oasis_Springs,41.3,0
5,25752,4,9,1,1,0.9,0,8,2.0,5,0,8,1,31,Familia,Bromista,Educación,Adulto_Mayor,Departamento,San_Myshuno,70.3,1
3,31667,10,12,0,1,12.2,3,1,9.0,4,1,8,2,29,Conocimiento,Alegre,Ingeniería,Adulto_Joven,Departamento,Willow_Creek,78.7,1
9,12769,9,11,0,2,0.7,3,7,4.6,8,0,3,4,11,Familia,Bromista,Ingeniería,Adulto_Mayor,Casa_Familiar,Del_Sol_Valley,54.5,0
8,11160,0,9,1,4,9.0,2,7,6.2,1,1,2,6,17,Naturaleza,Sociable,Ingeniería,Adulto,Casa_Familiar,Willow_Creek,57.8,0
5,77206,4,7,1,2,5.0,3,5,10.9,5,1,1,9,7,Amor,Creativo,Tecnología,Adulto,Compartido,Willow_Creek,52.7,0
3,92959,5,8,0,3,9.5,2,2,10.3,9,1,9,0,33,Amor,Ermitaño,Medicina,Adulto,Casa_Familiar,Oasis_Springs,63.7,0
5,7198,7,16,1,0,9.3,5,7,5.2,5,1,5,4,36,Conocimiento,Ambicioso,Negocios,Adolescente,Casa_Propia,San_Myshuno,78.5,1
5,61606,5,19,0,0,4.0,5,6,10.1,6,0,2,2,46,Riqueza,Ambicioso,Educación,Adulto,Casa_Familiar,Pleasantview,55.6,0
4,54157,6,5,0,2,4.9,1,7,3.1,9,1,4,0,27,Naturaleza,Creativo,Derecho,Adulto_Mayor,Casa_Propia,Pleasantview,72.6,1
9,68813,6,13,0,0,10.4,0,3,1.7,10,1,7,8,35,Fama,Ermitaño,Atletismo,Adulto_Mayor,Casa_Propia,Oasis_Springs,61.8,0
4,38882,1,17,0,2,0.2,1,5,4.6,2,1,3,5,11,Atletismo,Ambicioso,Negocios,Adulto_Joven,Casa_Familiar,Pleasantview,53.6,0
2,22670,3,8,0,1,5.2,1,6,5.9,4,1,3,4,20,Fama,Perezoso,Medicina,Niño,Departamento,Oasis_Springs,51.0,0
8,75112,3,9,1,0,2.7,4,3,6.6,1,1,9,1,16,Riqueza,Creativo,Derecho,Adulto,Casa_Propia,Oasis_Springs,78.7,1
8,64826,4,11,0,0,7.0,1,10,2.2,6,1,2,10,2,Familia,Ermitaño,Derecho,Adolescente,Casa_Propia,Windenburg,46.2,0
1,63949,2,12,0,2,3.0,2,3,5.7,1,1,5,8,37,Conocimiento,Bromista,Medicina,Adolescente,Casa_Propia,Willow_Creek,59.2,0
7,14929,10,19,0,1,9.7,2,2,2.2,1,0,2,2,22,Creatividad,Perezoso,Tecnología,Niño,Casa_Familiar,Windenburg,64.0,0
5,54464,1,1,1,1,11.1,4,2,4.4,6,0,7,8,11,Creatividad,Ambicioso,Derecho,Niño,Casa_Propia,Del_Sol_Valley,58.9,0
7,92878,3,17,0,1,4.2,2,1,7.1,2,1,10,5,34,Atletismo,Artístico,Arte,Adulto_Joven,Casa_Familiar,Oasis_Springs,66.8,0
3,50399,4,4,1,0,7.8,1,2,4.3,2,0,2,5,31,Familia,Sociable,Atletismo,Adolescente,Casa_Familiar,San_Myshuno,57.8,0
2,89351,6,7,1,0,6.8,4,9,0.1,9,1,0,9,47,Amor,Ermitaño,Educación,Adolescente,Casa_Propia,Willow_Creek,45.2,0
6,77525,2,9,1,4,3.3,3,4,8.1,1,0,2,8,18,Atletismo,Artístico,Tecnología,Adulto_Joven,Compartido,Del_Sol_Valley,56.3,0
1,38468,7,10,1,0,10.5,4,6,6.0,5,1,1,0,11,Fama,Alegre,Medicina,Adulto_Joven,Compartido,Windenburg,82.1,1
3,47774,0,15,0,1,4.1,1,3,1.6,9,0,1,2,8,Riqueza,Bromista,Negocios,Adulto_Joven,Departamento,Pleasantview,70.0,1
1,30763,0,3,0,1,8.3,5,6,1.0,2,0,8,1,40,Fama,Creativo,Medicina,Adulto_Joven,Compartido,Del_Sol_Valley,60.1,0
4,42039,2,20,1,2,12.1,2,1,4.6,0,1,4,7,1,Atletismo,Ambicioso,Tecnología,Adulto_Mayor,Casa_Propia,San_Myshuno,63.1,0
10,18711,2,17,0,3,9.2,2,3,11.3,5,0,8,10,32,Creatividad,Sociable,Tecnología,Adolescente,Casa_Familiar,Oasis_Springs,69.8,0
6,2629,6,1,1,2,5.4,5,4,4.4,7,0,6,8,30,Familia,Creativo,Arte,Niño,Casa_Familiar,Windenburg,58.5,0
8,73291,8,11,0,3,7.5,3,5,11.7,10,0,4,8,2,Atletismo,Ermitaño,Atletismo,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,70.9,1
8,26929,8,19,1,0,12.4,1,2,8.7,8,0,7,10,26,Naturaleza,Ermitaño,Negocios,Niño,Casa_Propia,Pleasantview,66.9,0
2,89589,1,0,1,3,8.9,4,5,11.7,2,1,0,2,20,Riqueza,Creativo,Medicina,Adulto,Departamento,Pleasantview,59.0,0
10,37050,5,6,0,2,7.7,1,8,10.3,6,0,1,2,35,Riqueza,Ambicioso,Negocios,Adolescente,Departamento,San_Myshuno,72.1,1
2,64702,1,9,1,0,5.7,2,10,9.8,7,1,2,2,9,Familia,Ambicioso,Derecho,Adulto_Mayor,Casa_Familiar,Willow_Creek,64.1,0
3,57918,6,20,1,1,10.6,4,6,2.1,10,1,1,3,13,Creatividad,Artístico,Atletismo,Niño,Casa_Familiar,Del_Sol_Valley,69.5,0
7,25673,2,11,1,2,2.4,4,8,3.8,7,0,2,1,39,Amor,Perezoso,Atletismo,Niño,Casa_Propia,San_Myshuno,75.3,1
5,67353,7,0,0,3,10.0,1,1,8.2,9,1,7,6,30,Conocimiento,Artístico,Educación,Adulto_Joven,Casa_Propia,Del_Sol_Valley,53.9,0
3,44500,8,13,0,1,7.8,0,2,4.0,0,0,4,3,30,Familia,Alegre,Atletismo,Adulto_Joven,Compartido,San_Myshuno,64.4,0
4,96274,7,10,0,0,1.3,3,2,7.0,9,1,10,7,1,Amor,Perezoso,Atletismo,Adulto,Departamento,Del_Sol_Valley,59.4,0
5,38105,0,12,0,0,11.7,0,2,1.1,5,1,8,3,2,Fama,Creativo,Educación,Adulto,Casa_Familiar,Windenburg,61.7,0
7,27741,10,16,0,3,8.1,3,1,5.9,9,1,8,1,44,Conocimiento,Creativo,Derecho,Adulto_Mayor,Compartido,Pleasantview,83.0,1
8,2231,4,2,1,0,8.6,2,9,8.9,8,1,9,5,6,Amor,Bromista,Arte,Adulto,Departamento,Willow_Creek,66.6,0
4,54487,6,7,0,4,8.1,5,3,9.2,7,0,9,10,32,Riqueza,Creativo,Negocios,Adolescente,Compartido,Del_Sol_Valley,58.5,0
4,51010,7,2,0,0,12.8,5,2,4.6,10,1,0,6,12,Naturaleza,Alegre,Derecho,Niño,Departamento,Willow_Creek,64.8,0
1,75629,6,20,1,4,7.7,0,2,8.7,1,1,2,0,33,Riqueza,Sociable,Negocios,Adolescente,Departamento,Del_Sol_Valley,66.5,0
10,17588,10,19,1,3,10.7,5,10,6.7,0,0,0,2,18,Conocimiento,Artístico,Derecho,Adulto_Mayor,Compartido,Del_Sol_Valley,89.3,1
7,31121,9,19,1,4,7.5,5,2,4.1,3,0,9,9,20,Familia,Perezoso,Tecnología,Adulto,Departamento,San_Myshuno,72.1,1
3,23840,7,5,1,2,11.2,3,1,0.8,9,1,1,1,46,Atletismo,Creativo,Tecnología,Adulto,Compartido,Pleasantview,79.9,1
1,54898,6,6,1,3,11.0,4,3,0.6,9,1,3,4,37,Creatividad,Bromista,Derecho,Adolescente,Departamento,Willow_Creek,52.1,0
10,27500,3,9,1,1,13.9,1,7,1.9,1,1,1,7,27,Riqueza,Sociable,Arte,Adulto_Joven,Compartido,San_Myshuno,54.2,0
1,41912,5,0,1,0,8.3,5,7,9.5,6,1,6,5,9,Familia,Artístico,Derecho,Adulto,Departamento,Oasis_Springs,37.9,0
2,92848,0,18,0,3,5.0,0,2,1.3,4,0,4,10,36,Conocimiento,Creativo,Ingeniería,Adulto_Mayor,Compartido,Oasis_Springs,56.7,0
9,39785,8,3,0,0,12.7,2,1,5.6,2,0,9,7,15,Riqueza,Ermitaño,Negocios,Adulto_Joven,Departamento,Pleasantview,61.0,0
4,97340,1,14,1,2,9.1,5,6,1.2,2,1,7,1,29,Amor,Ambicioso,Medicina,Niño,Casa_Propia,Oasis_Springs,94.7,1
9,6361,2,0,1,0,8.6,0,2,8.4,9,0,2,2,6,Atletismo,Ermitaño,Atletismo,Adulto_Mayor,Departamento,Pleasantview,59.4,0
6,45288,6,2,1,2,10.4,2,4,0.9,2,1,9,8,37,Amor,Sociable,Tecnología,Adulto_Mayor,Departamento,Pleasantview,57.9,0
6,2521,7,14,1,4,7.1,5,6,7.5,7,0,10,5,32,Conocimiento,Artístico,Tecnología,Niño,Departamento,Del_Sol_Valley,86.2,1
10,55660,0,1,1,0,10.0,5,9,8.0,9,0,6,7,8,Riqueza,Perezoso,Ingeniería,Adolescente,Departamento,San_Myshuno,70.2,1
1,29607,8,2,0,3,13.8,2,4,2.1,2,0,9,3,15,Naturaleza,Alegre,Negocios,Adulto_Mayor,Departamento,Del_Sol_Valley,71.3,1
4,18670,1,4,1,1,10.0,0,1,2.6,1,1,9,8,9,Familia,Alegre,Ingeniería,Adulto_Mayor,Departamento,Del_Sol_Valley,52.6,0
4,91238,7,10,1,1,10.7,3,5,11.6,8,1,0,2,16,Naturaleza,Sociable,Educación,Adulto_Mayor,Departamento,Del_Sol_Valley,65.4,0
8,65902,8,4,0,4,9.8,4,4,1.4,10,0,5,5,37,Riqueza,Creativo,Medicina,Adulto_Mayor,Departamento,Oasis_Springs,82.7,1
4,19358,2,3,1,1,8.9,2,10,9.7,1,1,8,5,27,Conocimiento,Perezoso,Negocios,Niño,Compartido,Willow_Creek,42.9,0
9,71013,4,3,1,2,8.9,4,3,8.5,6,1,6,2,19,Creatividad,Creativo,Tecnología,Niño,Departamento,San_Myshuno,76.9,1
8,6393,5,18,1,0,13.8,0,3,2.5,4,0,9,1,41,Atletismo,Perezoso,Derecho,Adulto_Joven,Compartido,Windenburg,83.6,1
10,51572,6,17,1,0,9.2,0,3,10.5,2,0,3,9,43,Naturaleza,Creativo,Tecnología,Adulto,Departamento,Oasis_Springs,70.3,1
9,62059,8,6,0,4,0.7,1,9,0.8,5,0,6,5,47,Amor,Creativo,Derecho,Adulto_Joven,Casa_Familiar,Oasis_Springs,81.5,1
8,13847,10,13,0,2,3.0,1,1,6.6,10,1,5,2,18,Naturaleza,Ambicioso,Arte,Adolescente,Departamento,Willow_Creek,72.9,1
4,95859,4,14,1,1,3.9,5,1,1.9,4,1,5,7,41,Atletismo,Perezoso,Educación,Adolescente,Compartido,Oasis_Springs,55.6,0
8,8827,6,5,0,4,9.5,3,1,6.7,9,0,6,4,46,Naturaleza,Sociable,Negocios,Adulto,Departamento,Del_Sol_Valley,87.7,1
5,5811,10,12,0,4,2.3,3,4,6.9,10,0,7,1,27,Riqueza,Ambicioso,Ingeniería,Adulto_Mayor,Compartido,Oasis_Springs,64.6,0
4,49770,6,1,0,1,12.5,4,6,0.0,8,0,6,3,6,Fama,Ambicioso,Medicina,Adulto_Mayor,Compartido,Windenburg,57.5,0
3,74571,0,7,1,3,2.4,3,3,9.5,1,1,2,8,47,Conocimiento,Ambicioso,Arte,Niño,Casa_Propia,Del_Sol_Valley,54.5,0
9,54619,3,12,0,1,11.7,3,7,2.2,3,0,4,4,2,Creatividad,Sociable,Negocios,Niño,Compartido,Del_Sol_Valley,84.3,1
8,10939,7,15,1,4,12.8,0,7,1.3,6,0,8,6,23,Amor,Bromista,Atletismo,Adolescente,Casa_Familiar,San_Myshuno,82.6,1
1,9013,10,7,1,1,13.9,4,1,9.3,6,0,4,3,6,Fama,Perezoso,Medicina,Adulto,Departamento,Pleasantview,64.3,0
4,13619,2,2,1,3,0.2,5,10,2.0,2,0,8,0,16,Fama,Sociable,Medicina,Niño,Compartido,Del_Sol_Valley,66.2,0
6,98263,2,14,1,4,6.7,3,2,11.7,9,0,3,7,38,Amor,Artístico,Atletismo,Adulto,Casa_Propia,Pleasantview,66.4,0
8,93615,7,14,1,1,11.1,5,6,10.8,2,1,9,8,14,Conocimiento,Perezoso,Tecnología,Adulto_Joven,Casa_Familiar,Pleasantview,72.5,1
4,8195,1,2,1,1,12.9,4,3,1.1,2,0,0,1,49,Familia,Ermitaño,Educación,Adulto,Casa_Familiar,Oasis_Springs,61.9,0
8,70151,10,3,1,1,7.2,0,6,6.6,9,1,8,0,13,Atletismo,Perezoso,Medicina,Adulto_Mayor,Casa_Familiar,Oasis_Springs,76.9,1
3,81754,10,5,0,2,3.4,0,4,7.2,3,1,0,2,39,Amor,Creativo,Ingeniería,Adulto_Joven,Compartido,Pleasantview,73.7,1
2,55974,6,1,0,4,4.9,4,8,1.0,6,1,3,10,49,Creatividad,Perezoso,Atletismo,Adulto,Casa_Propia,Windenburg,48.7,0
1,15747,3,16,1,4,5.7,4,10,11.1,2,0,9,6,48,Creatividad,Bromista,Derecho,Adulto_Joven,Departamento,Del_Sol_Valley,50.0,0
9,16548,4,20,0,2,11.1,5,1,3.7,3,1,4,2,41,Creatividad,Creativo,Derecho,Adulto,Casa_Familiar,Windenburg,74.9,1
7,69375,6,17,1,2,13.1,2,9,0.8,4,1,2,1,34,Fama,Creativo,Arte,Adolescente,Casa_Propia,Del_Sol_Valley,90.0,1
9,55950,9,3,1,3,6.4,5,8,11.5,8,0,10,1,7,Amor,Perezoso,Tecnología,Niño,Compartido,Del_Sol_Valley,90.0,1
6,17538,7,5,1,4,13.4,3,6,2.5,9,0,5,9,37,Familia,Ermitaño,Atletismo,Niño,Casa_Propia,San_Myshuno,79.1,1
6,6321,5,5,1,2,9.7,3,2,4.4,9,1,10,2,35,Fama,Ambicioso,Educación,Adulto,Compartido,Willow_Creek,82.0,1
3,43365,7,9,0,2,6.5,3,7,6.1,10,0,8,3,29,Naturaleza,Perezoso,Arte,Adulto,Compartido,Windenburg,71.5,1
1,39504,6,0,1,1,1.5,3,10,3.2,7,1,6,5,12,Naturaleza,Artístico,Arte,Adulto_Joven,Departamento,Pleasantview,56.4,0
8,98191,1,4,0,4,7.1,0,7,10.3,7,1,4,2,6,Amor,Artístico,Medicina,Adulto,Compartido,San_Myshuno,65.1,0
2,70475,3,14,1,3,5.5,0,10,6.3,0,1,5,8,9,Amor,Creativo,Ingeniería,Adulto_Joven,Departamento,Del_Sol_Valley,38.8,0
9,42478,2,13,1,3,1.8,3,10,7.0,2,0,5,8,45,Naturaleza,Sociable,Derecho,Adolescente,Compartido,Pleasantview,83.8,1
1,56876,6,15,0,4,12.4,3,4,8.3,4,0,3,9,30,Familia,Ermitaño,Medicina,Adulto_Joven,Casa_Familiar,Windenburg,46.4,0
10,51922,10,8,0,3,1.7,4,10,11.4,2,1,6,7,20,Familia,Ermitaño,Tecnología,Adolescente,Departamento,Pleasantview,78.3,1
5,67549,7,0,1,1,13.1,5,1,9.0,7,1,6,5,14,Conocimiento,Bromista,Ingeniería,Adulto_Mayor,Casa_Propia,Windenburg,61.2,0
